session,visitor,dt,custno,category,event1,event2
2826964,492166,2017-09-25 16:41:38,41310,3,,3
609999,134825,2016-12-16 15:55:46,48740,2,6.0,7
712916,14867,2017-02-05 07:56:56,9132,1,,8
573526,444226,2017-06-24 06:58:35,44709,1,1.0,7
3732084,431762,2016-06-09 10:55:09,6698,3,,3
3230984,379865,2017-11-02 10:51:37,11151,3,,7
1480855,54428,2017-05-11 07:47:43,40288,2,11.0,10
2195171,164960,2016-10-12 07:12:13,9169,3,,3
841001,102056,2016-11-07 18:16:39,7591,3,,3
3684054,436430,2016-06-16 14:55:09,10654,3,,8
1526994,463922,2017-04-29 18:28:13,12591,3,,6
2627375,379418,2017-06-05 14:06:13,66276,3,,1
506706,135842,2016-05-14 08:55:06,64523,3,,3
3286417,305926,2016-11-30 20:52:01,19275,3,,8
2079707,278602,2017-05-14 21:14:57,54756,2,,3
2828738,26282,2017-05-15 16:52:57,37590,3,,7
37468,75754,2016-04-17 17:00:20,69037,2,1.0,1
4058,434410,2017-11-22 06:32:22,7610,2,,7
3271386,9303,2017-09-23 18:50:11,6400,3,,3
2607423,294055,2016-06-19 07:12:26,25313,1,,7
795349,313262,2017-09-05 15:46:18,4155,3,,7
3389259,77850,2016-03-21 09:12:54,66290,3,,3
2324545,330773,2016-04-30 17:23:56,57247,3,,7
2536214,460820,2016-03-12 14:48:31,44284,3,1.0,7
225248,229088,2016-10-27 13:34:58,2382,3,7.0,7
471875,202466,2016-12-06 03:46:18,21923,2,,2
2576123,161579,2016-12-04 15:07:08,36660,3,,8
1945631,243162,2017-08-20 14:33:26,66946,1,,8
2814781,447955,2016-02-29 20:08:39,46870,3,,4
1894442,305141,2016-10-03 15:17:31,2305,3,,3
2890144,329348,2016-12-29 08:58:26,12021,3,,8
3292074,461892,2017-09-14 19:15:06,25925,3,,7
1462273,161209,2017-06-28 11:06:43,11070,3,,8
2201107,442927,2017-03-07 14:10:26,70611,3,,7
3362087,316837,2016-07-31 15:55:26,62481,3,,4
2274817,282328,2016-06-20 18:05:04,48232,2,,7
1226550,4049,2017-08-02 11:48:03,46225,2,,7
822780,377817,2016-07-20 13:25:39,16500,3,,4
1494978,423301,2016-09-04 11:35:06,49896,3,,1
2170850,155438,2016-04-24 17:52:37,63177,3,,8
3510200,188583,2017-05-03 06:58:23,53900,3,,8
1357338,153803,2017-08-08 10:14:05,62274,3,,1
2157506,280536,2016-05-19 02:43:07,54448,3,,7
1635043,331044,2016-07-13 20:12:52,70701,2,9.0,7
2940195,227902,2017-09-12 05:34:21,56320,3,,7
1004754,237698,2016-04-15 19:23:18,24421,3,,7
914248,404648,2017-06-15 08:15:48,45509,2,,1
3150663,223591,2016-05-15 11:46:51,52376,3,,7
1087192,495532,2017-10-24 11:18:30,47389,1,,7
1134604,407220,2016-09-25 14:29:00,37540,3,10.0,1
1227203,82456,2016-12-11 15:38:57,60853,2,,7
3696970,101390,2016-10-24 13:36:24,28098,3,,3
1299297,296070,2016-06-19 07:10:11,4335,3,,8
2594819,178045,2016-07-24 04:12:51,67072,2,,7
2448643,406534,2017-11-02 13:20:07,29480,3,,4
157555,496792,2017-05-29 17:20:28,41445,1,,7
1230544,129242,2016-07-24 12:53:48,59138,2,1.0,1
1159741,457768,2017-01-15 17:58:03,13719,3,,4
355032,329126,2016-02-12 12:29:45,22487,3,,7
558360,292659,2017-08-19 22:24:10,62373,1,,8
3291632,274469,2017-02-23 12:59:23,23028,3,,7
1486455,432514,2017-03-18 14:59:50,58684,2,,4
3722847,124775,2016-12-13 14:53:42,16334,3,,7
3471580,44958,2016-09-12 10:19:03,20588,3,,7
2446220,229368,2016-06-30 16:50:45,595,3,,8
3033476,64932,2017-02-24 16:00:34,52497,1,,7
1639165,152455,2017-07-11 08:46:06,3534,2,,7
3358107,175708,2017-04-27 17:28:41,14579,3,7.0,7
1083203,317777,2016-10-20 10:36:06,61237,1,1.0,7
1942764,230167,2016-12-27 13:40:25,11453,2,,7
1318695,11937,2016-11-13 21:25:37,22581,3,,4
3407747,341760,2016-06-08 11:55:35,57187,3,,4
2904252,306057,2017-09-23 12:15:16,56527,3,8.0,3
450248,432953,2016-12-19 15:54:05,46557,2,,5
2286425,53032,2017-07-08 12:11:19,9883,3,,5
2762821,293750,2017-01-31 23:08:58,10244,1,,4
2305468,329290,2017-07-30 13:50:39,47709,3,,7
2073318,482370,2017-05-29 06:30:45,42043,3,,8
27059,192968,2017-05-10 17:43:28,45356,1,,8
283124,65438,2017-09-18 03:32:18,19236,1,,4
3550201,179643,2017-10-03 06:09:35,61356,3,,3
2682313,128186,2017-01-02 11:46:55,34482,3,,7
3108111,53479,2017-08-26 09:15:04,43783,3,,9
1910988,160998,2016-09-07 12:44:50,25135,3,,3
2766398,254144,2016-09-22 13:28:29,26127,3,,1
3275619,52737,2017-11-20 20:03:01,63773,3,,3
1485376,90573,2017-11-27 03:59:23,27534,1,,7
278608,50673,2017-03-01 20:08:34,44053,2,,9
1970051,253579,2017-05-02 14:08:02,27196,3,,1
3133195,430605,2017-02-22 11:23:25,10782,3,,4
149520,455231,2017-04-18 17:16:33,57239,2,,5
2712597,180170,2017-06-02 10:44:13,40705,3,,8
2911351,25343,2016-12-06 10:16:06,22931,3,,7
3086987,106743,2017-12-11 17:43:21,28054,3,,1
3042388,456632,2016-12-15 04:44:55,22964,2,,2
2291513,460365,2016-05-21 11:17:58,50152,2,,7
2190435,281405,2017-09-12 15:34:48,67982,3,,3
2111915,79060,2016-04-22 16:47:36,1482,3,,2
2004437,179985,2017-12-11 21:58:09,62027,3,,5
2120687,204737,2016-05-18 17:18:51,30012,3,,6
1984536,384750,2017-01-16 14:05:34,66859,3,,6
2893507,89518,2016-07-05 12:00:15,14806,3,,9
273798,254463,2017-02-04 17:56:21,66820,3,,7
1039314,334399,2016-11-26 14:59:23,38642,3,,3
316761,181992,2017-12-20 16:24:35,3106,2,4.0,5
634774,245708,2016-07-10 19:08:55,161,3,,7
1176359,1492,2017-10-12 08:21:40,12555,3,,7
1085016,51283,2016-07-21 09:05:03,44547,2,,9
2580317,486206,2017-10-21 19:01:04,54548,3,,8
1147731,214038,2016-03-09 04:39:18,57866,3,,8
751841,153629,2016-09-13 16:23:43,47690,3,,6
2590266,254982,2016-02-24 00:31:37,55850,2,1.0,1
3324486,67323,2017-06-03 13:40:18,4895,3,,4
1784253,334396,2016-09-12 17:52:09,22046,3,,3
1640763,333437,2017-12-10 11:14:25,6191,2,,4
1373835,355652,2017-09-26 15:05:38,35260,3,,6
3145854,205153,2016-10-18 15:49:25,13989,3,,3
866797,106880,2016-05-01 12:19:55,28623,3,,7
2337179,457643,2016-01-12 20:26:35,44598,3,,7
3604243,429932,2017-01-22 17:08:20,6134,3,,8
2472593,355355,2017-08-31 06:36:07,68382,3,1.0,1
2230741,90396,2016-07-17 20:08:26,17665,1,,6
2367686,429139,2016-08-10 06:13:14,9456,3,,7
1065700,330996,2017-03-20 18:26:46,50673,2,9.0,1
1354030,433106,2017-06-15 20:28:46,63661,2,,7
850387,438331,2017-01-06 09:24:55,67685,3,,8
717169,404775,2017-09-21 09:52:18,33786,2,1.0,1
3446935,316696,2016-09-28 10:10:41,15319,3,,3
3351039,381106,2016-07-02 12:48:13,45344,3,,10
2162020,61419,2017-03-23 11:13:03,44514,3,,7
3347487,101851,2016-09-01 07:22:41,22996,3,,7
2540785,153659,2016-08-06 09:53:52,17942,3,,7
2621846,308065,2016-03-04 20:01:47,58784,2,,1
3522050,354700,2017-08-03 17:10:34,66383,3,,3
2411924,312436,2016-09-26 07:19:17,21484,3,,7
1271728,280347,2017-12-18 03:44:09,34892,3,,5
780574,84812,2016-03-05 08:36:47,35110,3,,8
2310115,449800,2017-05-15 20:38:15,67533,3,,3
3405417,421587,2017-07-24 11:55:30,10904,3,,3
2928051,25546,2016-09-13 16:37:17,52018,3,,4
3345044,306103,2017-11-19 20:50:19,26008,3,,8
2171720,88424,2017-04-18 15:15:29,52409,3,9.0,7
3593862,280187,2016-08-02 15:47:01,58939,3,,4
3306329,458077,2016-11-11 16:46:25,7622,3,,7
3373259,381572,2017-11-11 21:24:23,57396,2,,4
648293,131254,2017-08-30 09:02:21,25114,2,,5
524944,322584,2017-01-07 12:48:02,59066,3,,4
1801220,278400,2016-05-12 11:06:50,13797,2,,5
2711936,493901,2017-04-18 18:16:35,33890,3,,8
2960610,100941,2017-11-28 06:47:59,41055,3,,7
3530941,67436,2017-05-08 17:50:47,54109,3,,8
2413847,62625,2016-04-12 10:44:13,56034,3,,9
1450246,379621,2017-01-30 20:04:45,18880,3,,3
1315405,179026,2017-03-25 20:00:15,22613,3,,7
1564887,458532,2016-02-04 15:45:13,52135,3,,7
2455343,152180,2016-12-29 11:11:23,44824,2,,9
344477,410573,2016-11-24 00:42:09,31806,3,,3
2418458,341432,2016-07-19 16:26:13,16942,3,,7
10169,495171,2017-02-04 06:19:23,53525,1,,8
1929943,78676,2016-05-19 15:16:04,59007,3,,7
623005,12361,2016-12-14 13:52:56,13983,3,,7
2427457,50044,2017-06-25 12:10:40,4846,3,,8
356067,33,2016-07-25 05:48:01,19077,3,,7
2911611,233098,2017-10-26 11:30:18,39373,3,,3
2082543,90216,2017-05-03 08:48:10,63538,1,,5
2007722,336963,2016-11-12 10:55:50,29087,3,,7
790667,384960,2017-08-20 09:20:04,18649,3,,8
1180162,354398,2017-09-02 07:57:15,20021,3,,3
1159394,329415,2016-11-13 18:22:50,56730,3,1.0,7
639759,410263,2016-03-28 15:26:23,13989,3,,8
2185369,101684,2017-07-09 23:07:31,21333,3,,7
2623382,432210,2017-10-12 17:24:48,18575,2,,6
395833,101694,2016-07-17 06:56:46,49958,3,1.0,7
2188593,457544,2016-07-30 18:45:52,66274,3,,7
1835508,455202,2017-05-05 20:24:53,19215,2,,6
1049610,406914,2016-03-01 07:16:54,60987,3,6.0,7
794272,31365,2017-11-20 05:18:05,58471,3,,7
1828350,203584,2016-04-29 05:38:02,64756,2,,7
1487108,255609,2016-04-23 21:01:12,6395,2,,3
2083427,444631,2017-11-05 05:56:54,70754,1,,4
1610562,127169,2016-01-11 08:49:56,54850,3,,7
3648772,102734,2016-01-04 18:57:47,52252,3,,4
2363802,486836,2017-03-03 21:42:10,65414,3,,9
300905,90192,2017-06-18 20:28:53,21979,1,1.0,1
2698352,179198,2016-03-03 19:04:33,13495,3,,8
2472000,53379,2016-02-22 19:25:12,3538,3,2.0,1
943787,284648,2016-11-17 15:14:08,35129,3,,8
1022582,380684,2017-04-18 17:52:31,63040,3,,4
3280152,553,2017-06-11 20:52:23,38170,3,,8
672664,118145,2016-01-19 17:58:38,17754,3,,8
1587293,355493,2016-03-13 03:42:22,27049,3,,8
3142965,78075,2017-07-10 08:13:00,5721,3,,3
3531782,26489,2016-04-26 12:23:59,50177,3,,7
3179015,457153,2017-07-11 02:04:10,34515,3,,9
3242964,380368,2017-05-29 14:50:47,69393,3,,7
3117395,499040,2016-11-23 09:27:02,10005,3,2.0,7
462944,407250,2017-02-19 18:28:17,17589,3,,1
161492,14477,2017-12-05 05:21:07,10983,1,,5
550534,103743,2017-11-11 18:23:26,62873,2,,4
509406,458113,2016-08-25 19:11:40,15729,3,,3
1150397,62818,2016-11-28 06:38:42,8522,3,,4
2537738,360244,2016-11-05 11:19:43,33953,3,,3
3001784,442436,2017-04-19 12:52:36,9493,3,,3
1644174,76085,2016-03-05 19:24:37,44581,2,4.0,7
2277541,154823,2017-09-29 13:16:45,43602,3,,1
676089,164350,2016-04-09 06:52:29,32414,3,,7
3230383,464126,2016-06-13 20:15:25,31442,3,,7
2154395,413679,2017-08-26 08:18:01,25002,3,,7
3454458,446953,2017-05-15 15:07:09,5934,3,,4
1383890,59819,2017-11-10 08:51:52,45928,3,,1
1220163,15843,2017-02-24 09:58:03,3862,1,,7
57311,152642,2016-08-28 14:36:57,30848,2,,5
2110264,279900,2016-10-29 19:25:43,65086,3,,1
469627,359847,2017-02-17 14:00:29,68940,3,,7
2614031,285469,2016-03-21 20:25:03,29733,2,,7
886730,27950,2016-02-13 09:46:00,66089,2,,8
2473430,153700,2017-01-28 09:09:19,11932,3,,5
2620748,103900,2016-02-17 17:19:46,9304,2,,1
2364444,215666,2016-09-11 18:15:49,70363,3,,4
2509093,130145,2016-10-24 06:48:12,30074,2,,2
2272851,460026,2016-01-02 17:11:05,25116,2,6.0,7
3110262,131917,2016-09-21 09:13:30,42838,3,1.0,7
2412700,340270,2017-11-17 10:17:35,11468,3,,3
1515807,230991,2016-07-06 16:27:35,44454,2,,2
3017908,2800,2017-07-15 06:20:53,46780,2,,9
249810,280779,2016-08-06 13:45:09,1380,3,,7
649963,279068,2017-01-07 08:43:16,27255,2,,2
1009985,436457,2016-05-24 12:53:15,25209,3,,3
3489577,309334,2016-11-16 18:24:43,6769,3,,9
2366913,312301,2016-07-09 15:26:37,29862,3,,8
3731935,410368,2016-10-19 15:49:30,33861,3,,3
1780058,227769,2016-06-05 12:47:43,7530,3,,9
2037905,128784,2016-10-09 10:07:12,15076,2,1.0,1
1828468,131601,2016-12-29 06:30:29,34611,2,,7
2610924,50644,2016-11-06 16:42:49,44929,2,,7
1520233,457078,2017-01-23 12:20:08,20680,3,,5
1623714,455472,2017-02-21 07:05:16,54167,2,,5
785240,43051,2017-08-31 01:47:36,9292,3,,3
2563173,222386,2017-11-24 03:23:26,23680,3,,7
1498825,293040,2017-09-17 09:23:42,66150,1,4.0,7
1535119,231451,2016-06-18 11:04:03,30634,2,,7
2048074,44105,2016-11-19 15:00:19,41238,3,,3
691427,50750,2017-03-12 17:19:33,2852,2,,1
2617395,4964,2017-12-04 08:35:45,49699,2,4.0,2
1742546,380643,2017-02-06 16:14:02,24998,3,,7
1453200,52370,2017-01-22 09:36:18,31582,3,,8
3309771,280844,2017-04-23 13:17:44,68230,3,,9
2131494,458161,2016-11-06 15:18:50,23296,3,,5
981000,42705,2016-04-12 22:14:43,3626,3,,7
3383244,459251,2016-03-24 11:16:27,7814,3,,3
1610712,305719,2016-07-31 11:46:29,45279,3,,4
208176,379813,2017-11-16 11:03:58,39169,3,,5
169723,481427,2016-08-27 05:28:47,64416,2,1.0,1
2694166,78698,2016-11-22 10:37:08,33096,3,,7
245052,363928,2017-04-25 09:04:46,55519,3,,7
1456356,253690,2016-05-28 22:04:33,6805,3,,4
498416,79149,2017-04-09 16:53:17,46025,3,,9
2964589,351,2016-02-22 08:13:00,2764,3,,7
1986941,254860,2016-01-17 10:42:23,45885,3,,1
91101,431150,2016-10-07 16:36:52,63531,3,,7
1322940,204948,2016-10-12 07:00:54,59572,3,2.0,7
381378,79377,2016-01-01 19:39:51,2502,3,,8
3621769,465378,2016-11-20 14:44:34,48404,3,,7
1888117,280113,2017-01-22 15:44:54,40310,3,,3
622369,362497,2017-09-09 11:52:31,67281,3,,9
2940743,101265,2016-10-13 16:34:48,5177,3,,8
3320155,389234,2017-12-10 19:31:45,40240,3,11.0,7
2148279,56416,2017-01-12 22:33:52,29087,3,4.0,7
643997,228370,2016-04-02 18:07:43,41517,3,,7
1997082,207227,2016-10-26 21:24:17,5145,2,,2
1434367,307058,2016-09-30 22:25:53,56030,3,,8
2135399,177370,2017-09-28 10:28:23,45420,2,,5
2087600,480603,2017-08-13 18:58:56,58142,2,,7
308071,407676,2017-03-05 16:12:19,13339,3,,5
1616321,331072,2016-09-21 01:56:02,4247,2,1.0,1
789190,483034,2017-10-15 15:13:13,51389,3,,7
2880079,275176,2016-03-14 15:55:12,11961,3,,7
1106721,27595,2016-10-15 06:42:57,58862,2,1.0,1
1371758,53276,2016-11-14 07:46:49,40151,3,,6
1015551,438692,2016-01-07 19:47:21,11314,3,,8
3142124,305281,2017-05-02 11:48:27,25965,3,,7
1914397,126861,2016-05-17 14:12:30,57783,3,2.0,7
3260098,492702,2016-07-06 18:03:38,25123,3,,7
1981290,357097,2017-03-12 05:42:22,64749,2,,5
281702,369818,2017-05-13 04:46:23,244,1,1.0,1
1182416,180007,2017-03-04 17:03:32,62555,3,,8
2014885,459203,2016-05-17 11:17:16,18177,3,,6
630767,328790,2017-03-19 06:15:47,12380,3,,8
2284276,153734,2016-05-07 05:24:45,19142,3,,1
3307300,107086,2017-05-08 11:45:04,48380,3,,7
144006,260226,2016-11-15 12:44:57,35587,2,,8
134766,34409,2016-07-28 09:45:36,42439,3,4.0,7
424465,153022,2017-01-06 15:47:39,11070,2,,7
2171644,354061,2016-08-09 10:27:12,6929,3,,8
924020,101942,2016-11-25 01:30:20,9163,3,,5
3393032,254224,2016-06-08 07:44:04,63501,3,,3
851506,222765,2016-11-28 18:13:38,49447,3,,3
3561024,295115,2017-01-24 11:43:54,34503,3,,9
842595,458706,2016-08-27 23:38:00,64259,3,,8
2684184,359163,2017-11-24 18:50:36,23386,3,,7
2590658,404847,2016-08-19 21:12:04,63802,2,,1
3545082,435171,2017-10-10 07:14:15,66134,3,,3
2552164,129604,2017-12-09 16:38:00,5988,2,6.0,7
171915,256575,2017-04-07 12:57:36,30554,2,6.0,1
1976853,28117,2016-07-10 08:35:49,14949,2,,5
278222,35603,2017-12-04 18:09:19,24500,2,4.0,7
956200,158093,2017-03-08 18:14:57,66792,3,4.0,7
1253379,206153,2016-03-22 06:40:51,49558,3,,6
2833093,25778,2017-09-04 07:04:45,21855,3,,9
1604300,458484,2017-08-23 10:14:24,69690,3,,7
2864987,309842,2016-04-10 09:06:34,45759,3,,8
3218771,458820,2016-08-17 07:05:41,68460,3,,9
1634121,177158,2017-04-22 18:59:13,1014,2,,8
2564517,228322,2017-07-13 16:18:00,31139,3,,8
3691036,392121,2016-05-06 11:45:24,47238,3,8.0,9
1718380,431640,2016-12-13 11:38:20,13674,3,4.0,7
2136424,278983,2016-12-22 11:28:17,53409,2,1.0,7
1860154,105079,2017-05-22 14:53:28,54810,2,,7
566329,285922,2016-06-11 19:59:16,56397,2,4.0,7
404701,282101,2016-07-29 17:56:28,65425,3,,7
1480958,469830,2017-12-10 19:55:13,2363,1,,1
2041801,455536,2016-09-22 05:41:25,22932,2,,7
462018,305320,2017-09-06 02:50:19,66379,3,,1
347716,59875,2016-01-26 15:50:41,31145,3,,7
3687343,135602,2016-09-16 13:54:58,67402,3,,7
2973989,77677,2016-11-05 12:44:02,3538,3,,3
1705429,9059,2017-06-25 16:03:56,1741,3,,8
877071,133424,2016-09-18 20:47:47,63282,2,,3
2230194,343267,2017-12-03 18:58:21,31156,1,,1
2273962,494799,2016-11-25 07:20:36,30428,2,,7
23444,368677,2017-08-19 13:25:16,44191,1,1.0,7
3610399,360231,2016-12-30 23:40:44,23609,3,,4
127209,205860,2017-01-31 06:23:39,67761,3,,3
1476540,180973,2016-01-16 22:22:36,45816,2,,3
708872,108883,2017-03-23 20:03:15,5376,2,,4
2079131,203276,2017-09-28 18:39:13,6936,2,,3
565016,444500,2017-03-02 19:27:57,19792,1,4.0,7
2581710,489336,2016-11-30 15:04:29,44714,3,,7
2569692,393228,2017-09-07 09:54:49,50893,3,2.0,7
1365743,405171,2017-03-23 07:25:39,4031,2,,1
2450878,331104,2017-11-17 21:10:22,68736,2,,3
3007866,253786,2017-12-24 01:35:58,31322,3,,3
1226384,303310,2017-05-30 05:35:54,69407,2,4.0,7
2845922,229460,2016-09-30 14:59:59,49822,3,,8
1503303,51251,2017-01-05 12:28:53,67747,2,1.0,1
3139074,258342,2016-11-03 08:35:24,17354,3,,8
1340104,455776,2017-02-28 07:53:33,2753,2,,4
1104230,469964,2017-11-19 16:56:26,12004,1,11.0,7
2232643,116439,2016-02-05 08:19:28,25412,1,7.0,7
2011196,355406,2016-02-17 20:32:50,14413,3,,4
2006755,101022,2016-07-08 19:57:01,29480,3,,6
2370130,461856,2016-05-25 10:29:12,1515,3,,7
3094298,30774,2016-10-25 16:53:47,54379,3,,1
3019250,356614,2017-12-03 18:31:45,46282,2,,7
619215,59646,2017-11-13 14:31:13,18121,3,2.0,7
2842389,208959,2016-04-24 14:02:26,41808,3,,4
3703258,362281,2017-09-05 13:51:12,1922,3,,7
2531599,178898,2017-03-05 20:42:21,17136,3,,3
1961063,482650,2017-06-24 10:15:17,61233,3,,5
2210751,101248,2017-04-20 19:21:12,10785,3,,8
2482391,52261,2016-03-16 15:47:39,2758,3,,1
2084981,496773,2017-05-11 15:32:09,43679,1,,3
3586602,271606,2016-11-14 17:39:45,39306,3,,7
2892491,110866,2016-06-16 07:58:18,55752,3,8.0,7
1733170,178606,2017-03-17 04:28:37,48747,3,,7
1510229,102203,2016-02-21 01:05:54,29024,3,,5
600103,31007,2017-11-12 11:58:32,47284,3,,5
411649,245095,2016-08-09 14:33:45,37576,3,,3
239606,154898,2017-02-02 06:24:24,12769,3,2.0,7
897675,368554,2016-11-27 14:40:46,33256,1,,7
2512948,30265,2017-12-20 22:48:53,50959,2,,5
2490846,278415,2017-11-05 17:31:15,45320,2,,1
504732,232879,2016-08-24 09:55:50,12974,3,,4
2401919,237004,2016-01-03 06:53:30,32599,3,,7
112911,204305,2017-03-08 15:28:11,21775,3,,7
1798557,21544,2017-12-17 22:51:07,31249,3,,8
1625183,178491,2017-10-03 13:59:32,24833,2,,2
3684480,393005,2017-12-21 02:44:37,6566,3,,8
3325504,227967,2017-09-10 14:07:43,33479,3,,7
1705642,185662,2017-12-09 17:36:04,21049,3,4.0,7
1595547,9732,2017-12-13 10:19:48,42701,3,,4
1705502,228808,2017-12-29 08:34:04,46402,3,,4
1640609,481953,2017-12-26 16:42:20,19889,2,,3
2067015,279917,2016-05-01 19:35:14,44339,3,,3
2318036,87657,2016-06-09 02:57:42,45152,3,,7
2822243,291286,2017-04-20 15:55:10,968,3,,4
1882053,26019,2016-07-18 14:47:10,6081,3,,5
2157780,154469,2016-05-09 07:50:26,13546,3,,7
2798228,153634,2017-10-10 14:37:05,22935,3,,6
120299,379993,2016-08-28 21:40:11,41944,3,,4
885636,231447,2017-11-27 16:44:00,38126,2,,3
274401,252855,2016-03-04 10:18:28,11214,3,,7
1485018,216787,2016-09-21 17:23:16,45280,1,,7
3629681,158219,2016-06-22 18:39:04,21176,3,,7
3410798,380937,2017-06-13 06:25:22,63346,3,,7
2385274,179216,2016-08-10 17:19:51,28134,3,2.0,7
2265596,77890,2017-08-17 17:20:14,184,3,9.0,5
2197794,380240,2017-05-13 11:12:35,2625,3,2.0,7
2465377,419768,2017-01-31 18:29:54,61724,1,,9
2981069,38741,2016-06-13 09:11:17,36599,3,,7
37285,255070,2016-10-08 07:23:43,70203,2,1.0,1
3737126,410347,2017-05-30 10:56:28,61577,3,,7
195447,382619,2017-04-06 17:18:57,69942,2,,7
997859,25696,2016-01-22 13:16:47,50115,3,,8
518131,303398,2017-07-12 14:12:03,68517,2,,8
3512864,439862,2016-03-27 19:29:06,39490,3,,8
815265,241827,2016-04-13 17:47:33,66042,3,8.0,7
2366764,299575,2017-07-17 07:12:14,63495,3,,4
2503065,281645,2017-06-27 23:24:17,38633,3,,5
488292,101688,2016-08-27 07:55:26,54115,3,,3
3321648,44525,2016-10-28 19:01:08,46672,3,,7
275456,456906,2016-04-10 05:10:01,66148,2,,4
1617952,165681,2017-05-12 07:50:31,48676,2,,7
1093449,77066,2016-03-23 15:59:03,19431,2,,2
1194046,457433,2017-02-28 10:31:39,45588,3,,9
2837698,330545,2016-06-23 02:13:44,30097,3,,8
3184564,174699,2016-05-26 19:09:32,36264,3,,7
104647,436949,2016-02-10 14:23:29,51760,2,6.0,7
2464515,419126,2017-08-08 12:45:42,46778,1,1.0,1
875891,51296,2017-03-28 10:04:24,4139,2,,7
1570740,88315,2017-01-12 18:41:07,9644,3,,4
198292,104388,2017-09-05 12:48:58,57695,2,11.0,7
2709760,126581,2017-02-27 06:45:50,60061,3,,7
622513,136475,2016-10-24 18:45:28,28126,3,,7
2613131,15083,2016-07-13 17:49:43,48528,1,,3
1796177,429811,2017-03-25 11:18:29,58836,3,,7
2903729,78753,2017-10-23 15:56:16,2487,3,,8
1949287,202532,2016-05-10 13:02:38,70794,2,,4
1427459,53505,2016-05-07 21:36:27,57148,3,,4
2887407,270120,2016-01-14 09:58:01,22816,3,,7
2465773,433098,2016-10-13 20:22:49,10896,2,,3
2330767,60384,2016-07-02 16:27:41,59816,3,,7
772032,441676,2017-12-11 12:47:08,47797,3,,8
1327705,380733,2016-11-25 13:00:08,65079,3,,3
1035106,352143,2017-08-09 16:49:13,51204,3,,4
1848463,54522,2016-04-08 21:37:47,17318,2,11.0,7
2593208,3048,2017-04-09 08:50:20,59553,2,,8
2606868,292691,2016-07-23 21:52:58,30548,1,,4
2734958,103580,2016-05-09 06:21:17,44480,2,1.0,1
510063,468267,2016-04-21 19:49:25,64227,3,,7
2898805,236278,2017-08-19 18:05:45,8735,3,,3
1623841,75759,2016-10-15 06:41:37,54574,2,1.0,1
1414291,127500,2017-06-27 09:12:11,6374,3,,6
789542,207976,2016-04-24 17:17:49,69760,3,,3
405789,354496,2017-07-09 12:44:52,30158,3,,3
1822140,278748,2017-01-21 09:35:57,53409,2,,7
1698357,492356,2016-05-31 16:09:02,63238,3,,7
1935705,338160,2017-06-15 20:27:35,24998,3,,7
1539568,405172,2016-08-17 03:51:50,42414,2,1.0,2
2627723,431012,2017-11-20 05:33:40,58726,3,,1
2568391,77954,2016-04-26 08:43:37,58051,3,,3
1809912,2690,2016-09-20 05:59:56,48713,2,1.0,1
2448322,484093,2017-12-14 08:34:54,22423,3,,8
2447646,27294,2016-01-08 04:51:29,60115,3,,7
520120,354786,2017-06-25 20:21:54,11253,3,,9
134265,228808,2017-10-04 10:42:23,46402,3,,9
2432129,126894,2017-03-14 23:31:26,61409,3,,3
483803,234144,2017-07-16 06:09:09,61303,3,,8
3339086,483121,2016-07-01 20:39:41,39090,3,,8
2990294,82008,2017-01-04 10:26:06,65165,3,,3
992990,228843,2017-01-29 15:28:37,45508,3,,7
2544455,10292,2016-12-19 12:54:19,63227,3,,7
3038181,368444,2017-05-02 12:20:55,45614,1,1.0,1
187424,386531,2017-08-31 04:09:00,46412,2,,4
3486688,329576,2017-10-01 14:33:30,51556,3,,7
1272012,458104,2017-07-30 18:01:35,54345,3,,1
1668071,458578,2017-12-11 09:14:33,4527,3,,6
235250,133075,2016-03-08 09:04:23,5546,3,,3
3626230,330570,2016-06-02 15:08:49,5529,3,8.0,8
817585,281114,2017-08-26 18:57:10,69723,3,,8
2399738,281929,2016-08-05 14:08:09,6301,3,,7
2699403,224698,2017-01-03 23:17:28,65741,3,11.0,7
1482052,357725,2016-02-11 22:02:36,65904,1,,5
3227311,362448,2017-07-06 12:19:48,68662,3,,3
879492,304247,2016-03-02 10:01:54,62780,2,,9
3220799,178983,2017-05-01 12:00:47,42,3,4.0,7
3469591,499889,2017-05-20 07:38:02,5774,3,,3
3660557,441451,2016-11-27 17:49:09,63600,3,,3
2865528,435087,2016-11-21 11:27:25,12299,3,,7
3584244,338355,2016-12-10 13:28:53,61273,3,,7
2525385,306155,2016-02-09 07:40:21,56561,3,,7
1366194,5145,2017-12-09 07:47:03,35520,2,,5
657727,464952,2016-08-12 07:17:59,66794,3,,7
2235469,432083,2017-11-14 06:29:07,39532,2,,9
2801112,53185,2016-06-25 20:08:24,67596,3,6.0,7
2674097,335296,2016-12-08 18:29:09,70712,3,,8
2221397,105471,2017-04-29 13:43:01,49198,2,,7
838552,25818,2017-10-07 17:38:15,38605,3,,4
